0	0
179	35.7				
180	36.5				
181	36.9				
182	36.9				
183	37.2				
184	37.6				
185	37.2				
186	37.6				
187	38				
188	38.4				
189	39.2				
190	39.6				
191	39.9				
192	40.7				
193	40.3				
194	41.1				
195	41.1				
196	40.7				
197	31.9				
198	23.9				
199	15.9				
200	7.9				
201	2.7				
202	0.4				
203	0.4				
204	2.7				
205	3.8				
206	3.8				
207	1.5				
208	0				
209	0				
210	0				
211	0				
212	0				
213	0				
214	0				
215	0				
216	0				
217	0				
218	0				
219	0				
220	0				
221	0				
222	0				
223	0				
224	0				
225	0				
226	0				
227	0				
228	0				
229	0				
230	0				
231	0				
232	0				
233	0				
234	0				
235	0				
236	0				
237	0				
238	1.5				
239	5				
240	8.8				
241	11.5				
242	14.2				
243	15.4				
244	16.1				
245	16.1				
246	16.9				
247	16.5				
248	16.9				
249	18				
250	19.2				
251	20.4				
252	20.4				
253	21.1				
254	21.1				
255	22.3				
256	23				
257	23.8				
258	24.2				
259	24.6				
260	25				
261	25.7				
262	25.7				
263	26.5				
264	27.6				
265	28.4				
266	29.2				
267	30.3				
268	31.1				
269	31.1				
270	30.7				
271	31.1				
272	29.6				
273	29.2				
274	29.2				
275	28.8				
276	28				
277	23				
278	21.1				
279	21.5				
280	20.7				
281	20.7				
282	19.6				
283	16.5				
284	13.1				
285	9.6				
286	7.3				
287	3.8				
288	0.8				
289	0				
290	0				
291	0				
292	0				
293	0				
294	0				
295	0				
296	0				
297	0				
298	0				
299	0				
300	0				
301	0				
302	0				
303	0				
304	0				
305	0				
306	0				
307	0				
308	0				
309	0				
310	0				
311	0				
312	0				
313	0.4				
314	2.7				
315	7.3				
316	11.5				
317	15.4				
318	18.4				
319	20.7				
320	24.2				
321	26.9				
322	29.6				
323	31.1				
324	32.6				
325	33.8				
326	34.9				
327	36.9				
328	39.2				
329	41.1				
330	43				
331	43.8				
332	44.5				
333	45.3				
334	45.3				
335	44.9				
336	44.5				
337	43.8				
338	43.4				
339	42.6				
340	41.9				
341	41.5				
342	40.7				
343	40.3				
344	41.1				
345	41.5				
346	42.6				
347	43.4				
348	44.2				
349	44.9				
350	45.7				
351	46.5				
352	46.8				
353	47.2				
354	48				
355	47.6				
356	48.4				
357	48				
358	47.2				
359	46.1				
360	45.7				
361	44.9				
362	44.2				
363	43.8				
364	44.5				
365	44.9				
366	45.3				
367	46.5				
368	48				
369	48.8				
370	49.5				
371	49.9				
372	49.9				
373	49.9				
374	49.5				
375	49.5				
376	48.8				
377	48.8				
378	48.8				
379	48.4				
380	48.8				
381	49.5				
382	50.3				
383	50.7				
384	51.8				
385	52.6				
386	53.4				
387	54.1				
388	55.3				
389	55.3				
390	56.1				
391	56.4				
392	56.4				
393	56.4				
394	57.2				
395	56.8				
396	57.6				
397	57.6				
398	57.6				
399	58				
400	58				
401	58.4				
402	58.4				
403	58.8				
404	59.1				
405	58.8				
406	58.8				
407	58				
408	58				
409	57.6				
410	57.6				
411	57.6				
412	57.6				
413	57.6				
414	59.1				
415	59.5				
416	59.9				
417	60.3				
418	60.3				
419	61.1				
420	60.3				
421	59.9				
422	59.5				
423	59.1				
424	59.1				
425	59.5				
426	59.5				
427	59.5				
428	59.9				
429	60.3				
430	60.7				
431	60.7				
432	61.4				
433	61.8				
434	61.8				
435	61.8				
436	61.8				
437	61.1				
438	60.7				
439	60.3				
440	60.3				
441	60.3				
442	59.5				
443	58.8				
444	59.1				
445	58.8				
446	58.8				
447	58.8				
448	58.4				
449	58				
450	58				
451	58				
452	58.4				
453	59.1				
454	59.5				
455	59.9				
456	59.9				
457	60.3				
458	61.1				
459	61.1				
460	61.1				
461	61.4				
462	61.4				
463	61.1				
464	60.7				
465	59.9				
466	59.1				
467	59.1				
468	59.1				
469	59.9				
470	59.5				
471	59.9				
472	58.8				
473	58				
474	57.6				
475	56.8				
476	56.1				
477	55.3				
478	54.1				
479	52.6				
480	49.2				
481	46.1				
482	43				
483	37.2				
484	29.6				
485	21.5				
486	16.5				
487	15.7				
488	18.4				
489	21.5				
490	25				
491	27.3				
492	29.2				
493	30.7				
494	31.5				
495	31.1				
496	31.1				
497	30.3				
498	30				
499	30				
500	29.6				
501	30				
502	28.8				
503	28.8				
504	28				
505	28.4				
506	28				
507	28.4				
508	28.4				
509	28.8				
510	28.4				
511	28.4				
512	28				
513	26.5				
514	24.2				
515	22.7				
516	20.4				
517	17.7				
518	15.7				
519	13.1				
520	10.8				
521	8.4				
522	7.3				
523	5				
524	3.8				
525	3.5				
526	1.9				
527	0.8				
528	0				
529	0				
530	0				
531	0.8				
532	1.9				
533	3.8				
534	6.9				
535	9.6				
536	11.1				
537	11.1				
538	10.4				
539	8.8				
540	9.2				
541	10				
542	10.4				
543	10.4				
544	5.4				
545	1.9				
546	0				
547	0				
548	0				
549	0				
550	0				
551	0				
552	0				
553	0				
554	0				
555	0				
556	0				
557	0				
558	0				
559	0				
560	0				
561	0				
562	0				
563	0				
564	0				
565	0				
566	0				
567	0				
568	0				
569	0				
570	0				
571	0				
572	0.4				
573	1.5				
574	3.5				
575	6.1				
576	10.4				
577	14.2				
578	16.9				
579	19.2				
580	20				
581	21.5				
582	23.4				
583	24.6				
584	24.2				
585	20				
586	16.9				
587	13.4				
588	13.4				
589	15.7				
590	18.4				
591	21.1				
592	23.4				
593	25.3				
594	27.6				
595	28.8				
596	30.3				
597	30.7				
598	31.5				
599	31.1				
600	31.1				
601	30.3				
602	30.3				
603	30.3				
604	30.7				
605	31.1				
606	32.3				
607	32.6				
608	32.6				
609	32.6				
610	31.1				
611	26.9				
612	22.3				
613	18				
614	13.8				
615	9.6				
616	4.6				
617	6.1				
618	10				
619	14.2				
620	17.3				
621	20				
622	21.5				
623	22.3				
624	22.3				
625	22.3				
626	22.3				
627	23				
628	23				
629	22.7				
630	22.3				
631	21.9				
632	22.7				
633	23.8				
634	25				
635	25.3				
636	25.7				
637	26.5				
638	26.9				
639	27.3				
640	28				
641	29.2				
642	30				
643	30				
644	29.6				
645	29.6				
646	28.8				
647	28.4				
648	28				
649	27.3				
650	25.7				
651	24.6				
652	25				
653	26.5				
654	28				
655	29.6				
656	30.7				
657	32.3				
658	33				
659	34.2				
660	34.6				
661	35.3				
662	36.1				
663	36.1				
664	36.9				
665	36.9				
666	37.6				
667	37.6				
668	38.4				
669	38				
670	37.6				
671	37.6				
672	37.2				
673	36.9				
674	36.1				
675	35.7				
676	36.1				
677	35.7				
678	35.7				
679	35.7				
680	36.1				
681	36.1				
682	35.7				
683	35.7				
684	34.9				
685	34.6				
686	34.2				
687	33.8				
688	33.4				
689	33				
690	30.3				
691	29.2				
692	28.4				
693	25				
694	21.1				
695	16.9				
696	13.4				
697	13.1				
698	12.3				
699	12.7				
700	15.7				
701	19.2				
702	22.3				
703	24.6				
704	25.7				
705	26.5				
706	26.5				
707	26.9				
708	27.3				
709	27.3				
710	27.6				
711	28.4				
712	28.8				
713	28.8				
714	29.2				
715	28.8				
716	28.8				
717	28				
718	28				
719	27.6				
720	26.5				
721	24.6				
722	20.7				
723	16.5				
724	15				
725	14.2				
726	14.2				
727	13.8				
728	13.8				
729	11.9				
730	8.4				
731	4.2				
732	1.2				
733	0				
734	0				
735	0				
736	0				
737	0				
738	0				
739	0				
740	0				
741	0				
742	0				
743	0				
744	0				
745	0				
746	0				
747	0				
748	0				
749	0				
750	0				
751	0				
752	0				
753	0				
754	0				
755	0				
756	0				
757	0				
758	0				
759	0				
760	0				
761	0				
762	0				
763	1.5				
764	5.4				
765	9.2				
766	11.5				
767	14.6				
768	17.3				
769	19.2				
770	21.1				
771	20.7				
772	20.7				
773	19.6				
774	18.4				
775	16.9				
776	16.9				
777	16.5				
778	16.9				
779	16.9				
780	16.9				
781	17.3				
782	19.2				
783	20.4				
784	21.1				
785	22.3				
786	22.3				
787	22.7				
788	22.3				
789	22.7				
790	22.3				
791	23.8				
792	25.7				
793	27.6				
794	29.6				
795	30				
796	29.2				
797	27.6				
798	25				
799	23.8				
800	23.4				
801	24.2				
802	23.4				
803	23				
804	20.4				
805	18.8				
806	17.3				
807	15				
808	13.1				
809	9.2				
810	6.9				
811	4.6				
812	4.6				
813	4.6				
814	4.2				
815	5.4				
816	4.6				
817	3.5				
818	2.3				
819	2.3				
820	1.9				
821	3.1				
822	6.1				
823	4.6				
824	2.7				
825	2.3				
826	2.3				
827	3.1				
828	4.2				
829	3.5				
830	3.8				
831	4.2				
832	3.5				
833	3.5				
834	3.5				
835	4.6				
836	5.8				
837	3.5				
838	0.8				
839	3.5				
840	3.8				
841	2.3				
842	0				
843	1.2				
844	6.9				
845	13.8				
846	18.8				
847	23.8				
848	27.3				
849	30.7				
850	33.8				
851	37.6				
852	40.7				
853	43.8				
854	46.1				
855	48				
856	49.5				
857	51.5				
858	53				
859	54.5				
860	55.7				
861	56.8				
862	58				
863	59.1				
864	60.3				
865	61.1				
866	61.8				
867	61.8				
868	61.8				
869	61.8				
870	62.6				
871	63.4				
872	63				
873	63				
874	62.6				
875	61.8				
876	61.8				
877	62.2				
878	62.2				
879	62.6				
880	63.7				
881	64.5				
882	64.9				
883	66				
884	66				
885	66.8				
886	66.4				
887	66.8				
888	67.2				
889	66.4				
890	66.4				
891	66				
892	65.7				
893	65.7				
894	66.4				
895	66				
896	65.7				
897	65.3				
898	65.3				
899	64.5				
900	64.5				
901	64.1				
902	63.7				
903	63.7				
904	63.7				
905	64.5				
906	64.5				
907	64.9				
908	64.5				
909	64.1				
910	64.9				
911	65.3				
912	65.3				
913	65.3				
914	64.1				
915	63.4				
916	63				
917	63.4				
918	64.1				
919	64.9				
920	65.3				
921	64.5				
922	64.1				
923	63.4				
924	63.7				
925	63.4				
926	63.4				
927	63.4				
928	63.4				
929	63.7				
930	64.5				
931	65.3				
932	64.9				
933	63.7				
934	63				
935	59.9				
936	55.3				
937	50.7				
938	49.2				
939	48				
940	46.1				
941	44.2				
942	41.1				
943	39.9				
944	36.1				
945	32.6				
946	29.2				
947	24.6				
948	20.7				
949	19.2				
950	16.5				
951	15				
952	11.9				
953	9.6				
954	8.4				
955	5.8				
956	1.2				
957	0				
958	0				
959	0				
960	1.2				
961	3.1				
962	5				
963	8.4				
964	11.5				
965	14.6				
966	16.9				
967	18.8				
968	21.1				
969	23.8				
970	26.5				
971	28				
972	29.6				
973	30.7				
974	32.6				
975	34.2				
976	35.3				
977	36.1				
978	36.9				
979	38				
980	38				
981	38				
982	38				
983	38				
984	37.2				
985	36.9				
986	36.1				
987	35.7				
988	34.9				
989	34.9				
990	33.8				
991	31.5				
992	28.8				
993	25.7				
994	24.6				
995	23.4				
996	22.3				
997	21.5				
998	20				
999	20				
1000	19.2				
1001	19.2				
1002	18				
1003	11.9				
1004	6.9				
1005	2.7				
1006	0.8				
1007	0.4				
1008	0				
1009	0				
1010	0				
1011	0				
1012	0				
1013	0				
1014	0				
1015	0				
1016	0				
1017	0				
1018	0				
1019	0				
1020	0				
1021	0				
1022	0				
1023	0.4				
1024	2.7				
1025	6.1				
1026	9.2				
1027	11.5				
1028	14.2				
1029	16.1				
1030	18				
1031	20				
1032	21.5				
1033	23				
1034	24.2				
1035	25				
1036	25.7				
1037	26.9				
1038	27.6				
1039	27.6				
1040	28.4				
1041	29.2				
1042	29.2				
1043	30				
1044	29.6				
1045	29.6				
1046	28.8				
1047	28				
1048	23.8				
1049	18.8				
1050	11.9				
1051	6.1				
1052	1.5				
1053	1.5				
1054	4.2				
1055	8.1				
1056	10.4				
1057	13.1				
1058	15.4				
1059	18				
1060	20.4				
1061	23				
1062	25.3				
1063	27.3				
1064	28.8				
1065	30.3				
1066	31.1				
1067	32.3				
1068	31.9				
1069	32.3				
1070	31.9				
1071	31.1				
1072	28.8				
1073	25				
1074	22.7				
1075	18.8				
1076	15.4				
1077	13.4				
1078	11.9				
1079	8.8				
1080	5				
1081	1.9				
1082	2.3				
1083	2.7				
1084	3.5				
1085	6.5				
1086	10.8				
1087	13.8				
1088	16.1				
1089	18.4				
1090	20.4				
1091	21.9				
1092	21.9				
1093	20.7				
1094	17.3				
1095	13.1				
1096	9.6				
1097	8.8				
1098	10.8				
1099	12.7				
1100	14.2				
1101	14.6				
1102	13.1				
1103	11.1				
1104	11.1				
1105	11.1				
1106	13.1				
1107	15.7				
1108	18.4				
1109	20.7				
1110	23.8				
1111	25.7				
1112	28				
1113	30				
1114	31.1				
1115	32.3				
1116	34.2				
1117	35.7				
1118	36.9				
1119	38.8				
1120	40.3				
1121	41.5				
1122	42.2				
1123	43				
1124	43.8				
1125	43.8				
1126	43.4				
1127	43				
1128	42.2				
1129	41.9				
1130	41.5				
1131	41.9				
1132	41.9				
1133	41.9				
1134	42.2				
1135	42.6				
1136	42.6				
1137	42.6				
1138	42.6				
1139	42.6				
1140	42.6				
1141	42.6				
1142	42.2				
1143	43				
1144	43.4				
1145	43				
1146	42.6				
1147	41.9				
1148	40.7				
1149	36.9				
1150	32.6				
1151	28				
1152	23.4				
1153	18.4				
1154	14.6				
1155	12.3				
1156	9.2				
1157	5.8				
1158	1.9				
1159	0.4				
1160	0				
1161	0				
1162	0				
1163	0				
1164	0				
1165	0.4				
1166	4.2				
1167	9.2				
1168	11.9				
1169	14.2				
1170	15.7				
1171	15				
1172	14.2				
1173	13.4				
1174	13.8				
1175	14.6				
1176	14.6				
1177	14.2				
1178	16.1				
1179	15.7				
1180	15.7				
1181	14.6				
1182	13.1				
1183	10				
1184	7.3				
1185	3.5				
1186	0.8				
1187	0				
1188	0				
1189	0				
1190	0				
1191	0.4				
1192	2.7				
1193	7.3				
1194	11.5				
1195	15.4				
1196	19.2				
1197	21.9				
1198	23.8				
1199	25				
1200	26.1				
1201	27.3				
1202	28.8				
1203	30				
1204	29.6				
1205	29.6				
1206	28.8				
1207	26.1				
1208	22.3				
1209	19.2				
1210	16.5				
1211	12.7				
1212	9.6				
1213	6.9				
1214	4.2				
1215	2.3				
1216	0.8				
1217	0				
1218	0				
1219	0				
1220	0				
1221	0				
1222	0				
1223	0				
1224	0				
1225	0				
1226	0				
1227	0				
1228	0				
1229	0				
1230	0				
1231	0				
1232	0				
1233	0				
1234	0				
1235	0				
1236	0				
1237	0				
1238	0				
1239	0				
1240	3.5				
1241	10.4				
1242	15.4				
1243	17.3				
1244	17.3				
1245	18.4				
1246	21.5				
1247	24.6				
1248	27.3				
1249	30				
1250	31.5				
1251	31.9				
1252	32.6				
1253	33.4				
1254	34.9				
1255	36.5				
1256	37.6				
1257	39.2				
1258	40.3				
1259	40.7				
1260	41.1				
1261	40.7				
1262	40.7				
1263	40.7				
1264	41.5				
1265	42.6				
1266	43				
1267	44.5				
1268	45.3				
1269	45.3				
1270	44.9				
1271	43.4				
1272	40.3				
1273	38				
1274	36.1				
1275	36.5				
1276	38				
1277	39.2				
1278	40.7				
1279	42.2				
1280	43.4				
1281	44.9				
1282	45.7				
1283	46.1				
1284	46.8				
1285	46.5				
1286	46.5				
1287	46.5				
1288	46.1				
1289	46.1				
1290	46.1				
1291	46.8				
1292	47.6				
1293	48				
1294	48.4				
1295	48				
1296	48				
1297	47.2				
1298	46.5				
1299	46.8				
1300	47.2				
1301	48.4				
1302	48.4				
1303	48.8				
1304	48.4				
1305	47.6				
1306	46.5				
1307	44.2				
1308	42.2				
1309	41.5				
1310	41.1				
1311	40.7				
1312	40.3				
1313	39.6				
1314	39.2				
1315	38.8				
1316	38				
1317	37.6				
1318	37.2				
1319	36.5				
1320	34.6				
1321	31.5				
1322	29.6				
1323	29.2				
1324	28.8				
1325	28.8				
1326	28				
1327	28				
1328	28.4				
1329	29.6				
1330	30				
1331	30.3				
1332	29.2				
1333	26.5				
1334	25.3				
1335	25				
1336	24.6				
1337	24.6				
1338	25.3				
1339	26.1				
1340	27.3				
1341	28.4				
1342	29.2				
1343	29.2				
1344	29.6				
1345	30				
1346	31.1				
1347	32.6				
1348	33.8				
1349	34.6				
1350	34.9				
1351	34.6				
1352	34.9				
1353	34.6				
1354	34.9				
1355	34.9				
1356	34.9				
1357	34.2				
1358	33.8				
1359	32.6				
1360	31.5				
1361	30				
1362	28.8				
1363	27.3				
1364	23.8				
1365	23				
1366	23				
1367	22.3				
1368	20.4				
1369	18.8				
1370	17.7				
1371	16.1				
1372	14.6				
1373	12.7				
1374	11.1				
1375	9.2				
1376	8.8				
1377	7.3				
1378	6.1				
1379	5				
1380	4.2				
1381	3.5				
1382	2.7				
1383	2.3				
1384	1.5				
1385	1.2				
1386	0				
1387	1.2				
1388	4.2				
1389	7.3				
1390	8.8				
1391	10.8				
1392	12.3				
1393	13.1				
1394	12.3				
1395	12.3				
1396	11.5				
1397	11.5				
1398	11.1				
1399	11.1				
1400	11.1				
1401	13.1				
1402	15				
1403	16.9				
1404	16.9				
1405	16.1				
1406	15.7				
1407	15.4				
1408	15				
1409	13.8				
1410	10.8				
1411	8.4				
1412	6.1				
1413	4.2				
1414	3.5				
1415	3.5				
1416	1.5				
1417	0				
1418	0				
1419	0				
1420	0				
1421	0				
1422	0				
1423	0				
1424	0				
1425	0				
1426	0				
1427	0				
1428	0				
1429	0				
1430	0				
1431	0				
1432	0				
1433	0				
1434	0				
1435	0				
1436	0				
1437	0				
1438	0				
1439	0				
1440	0				
1441	0				
1442	0				
1443	0				
1444	0				
1445	0				
1446	0				
1447	0				
1448	0				
1449	0				
1450	0				
1451	0				
1452	0				
1453	0				
1454	0				
1455	0				
1456	1.2				
1457	4.2				
1458	7.3				
1459	8.8				
1460	10.8				
1461	12.3				
1462	13.1				
1463	12.3				
1464	12.3				
1465	11.5				
1466	11.5				
1467	11.1				
1468	11.1				
1469	11.1				
1470	13.1				
1471	15				
1472	16.9				
1473	16.9				
1474	16.1				
1475	15.7				
1476	15.4				
1477	15				
1478	13.8				
1479	10.8				
1480	8.4				
1481	6.1				
1482	4.2				
1483	3.5				
1484	3.5				
1485	1.5				
1486	0				
1487	0				
1488	0				
1489	0				
1490	0				
1491	0				
1492	0				
1493	0				
1494	0				
1495	0				
1496	0				
1497	0				
1498	1.2				
1499	3.5				
1500	7.7				
1501	11.1				
1502	13.8				
1503	16.5				
1504	18.4				
1505	20.4				
1506	20.7				
1507	19.6				
1508	17.3				
1509	12.3				
1510	8.1				
1511	6.1				
1512	9.6				
1513	12.7				
1514	15.7				
1515	18				
1516	20.4				
1517	21.9				
1518	23.4				
1519	23.8				
1520	24.6				
1521	25				
1522	26.1				
1523	26.1				
1524	26.9				
1525	26.9				
1526	26.9				
1527	26.5				
1528	25.7				
1529	21.9				
1530	16.5				
1531	10				
1532	4.6				
1533	1.5				
1534	0.4				
1535	0				
1536	0				
1537	0				
1538	0				
1539	0				
1540	0				
1541	0				
1542	0				
1543	0.4				
1544	1.2				
1545	1.9				
1546	3.8				
1547	7.7				
1548	11.5				
1549	14.6				
1550	18				
1551	21.5				
1552	25				
1553	28.4				
1554	30.7				
1555	31.9				
1556	32.3				
1557	32.3				
1558	31.9				
1559	30.3				
1560	28				
1561	24.2				
1562	20				
1563	16.1				
1564	11.5				
1565	8.1				
1566	5				
1567	3.5				
1568	1.9				
1569	0				
1570	0				
1571	0				
1572	0				
1573	0				
1574	0				
1575	0				
1576	0				
1577	0				
1578	1.5				
1579	6.9				
1580	12.7				
1581	16.5				
1582	20				
1583	23				
1584	25.7				
1585	28				
1586	30.7				
1587	32.6				
1588	34.2				
1589	35.3				
1590	36.9				
1591	36.9				
1592	37.2				
1593	37.6				
1594	37.6				
1595	37.6				
1596	37.2				
1597	37.2				
1598	36.9				
1599	36.5				
1600	36.5				
1601	34.9				
1602	33.4				
1603	31.9				
1604	29.2				
1605	25				
1606	25				
1607	26.1				
1608	27.6				
1609	29.2				
1610	31.1				
1611	32.3				
1612	34.2				
1613	34.9				
1614	35.7				
1615	36.5				
1616	36.9				
1617	36.9				
1618	37.2				
1619	37.6				
1620	37.2				
1621	37.6				
1622	38				
1623	38.4				
1624	39.2				
1625	39.6				
1626	39.9				
1627	40.7				
1628	40.3				
1629	41.1				
1630	41.1				
1631	40.7				
1632	31.9				
1633	23.9				
1634	15.9				
1635	7.9				
1636	2.7				
1637	0.4				
1638	0.4				
1639	2.7				
1640	3.8				
1641	3.8				
1642	1.5				
1643	0				
1644	0				
1645	0				
1646	0				
1647	0				
1648	0				
1649	0				
1650	0				
1651	0				
1652	0				
1653	0				
1654	0				
1655	0				
1656	0				
1657	0				
1658	0				
1659	0				
1660	0				
1661	0				
1662	0				
1663	0				
1664	0				
1665	0				
1666	0				
1667	0				
1668	0				
1669	0				
1670	0				
1671	0				
1672	0				
1673	1.5				
1674	5				
1675	8.8				
1676	11.5				
1677	14.2				
1678	15.4				
1679	16.1				
1680	16.1				
1681	16.9				
1682	16.5				
1683	16.9				
1684	18				
1685	19.2				
1686	20.4				
1687	20.4				
1688	21.1				
1689	21.1				
1690	22.3				
1691	23				
1692	23.8				
1693	24.2				
1694	24.6				
1695	25				
1696	25.7				
1697	25.7				
1698	26.5				
1699	27.6				
1700	28.4				
1701	29.2				
1702	30.3				
1703	31.1				
1704	31.1				
1705	30.7				
1706	31.1				
1707	29.6				
1708	29.2				
1709	29.2				
1710	28.8				
1711	28				
1712	23				
1713	21.1				
1714	21.5				
1715	20.7				
1716	20.7				
1717	19.6				
1718	16.5				
1719	13.1				
1720	9.6				
1721	7.3				
1722	3.8				
1723	0.8				
1724	0				
1725	0				
1726	0				
1727	0				
1728	0				
1729	0				
1730	0				
1731	0				
1732	0				
1733	0				
1734	0				
1735	0
